date,proba,signal_bin,exposition,ret_bh,ret_bin,ret_dyn,cumul_bh,cumul_bin,cumul_dyn
2025-06-30,0.8120431583039749,1,1.0,-0.001118531087121899,-0.001118531087121899,-0.001118531087121899,1.2790874063409192,1.351465703810484,1.3062636077850411
2025-07-01,0.8424341747696265,1,1.0,0.004745096791088033,0.004745096791088033,0.004745096791088033,1.2851567998882687,1.3578785393849007,1.312461955038657
2025-07-02,0.884866680982316,1,1.0,0.008338955206607324,0.008338955206607324,0.008338955206607324,1.2958736648760039,1.3692018277008446,1.3234065164921005
2025-07-03,0.8371733995973263,1,1.0,-0.007862297279128794,-0.007862297279128794,-0.007862297279128794,1.2856851208865545,1.3584367558963342,1.3130015010383034
2025-07-07,0.6526306709332201,1,1.0,-0.0007158868810946961,-0.0007158868810946961,-0.0007158868810946961,1.2847647157752933,1.357464268843991,1.3120615404888525
2025-07-08,0.6824115573825704,1,1.0,0.0060621034026635545,0.0060621034026635545,0.0060621034026635545,1.2925530923304167,1.3656933576071444,1.320015393217954
2025-07-09,0.7374886985780551,1,1.0,0.0027462050044453346,0.0027462050044453346,0.0027462050044453346,1.2961027081010859,1.3694438315403428,1.323640426096754
2025-07-10,0.7729001587429565,1,1.0,-0.0032975229626984737,-0.0032975229626984737,-0.0032975229626984737,1.2918287796591068,1.3649280590597128,1.319275691397344
2025-07-11,0.6380791295011844,1,0.8,0.001407413809457303,0.001407413809457303,0.0011259310475658425,1.2936469173230534,1.3668490776589493,1.320761104858587
2025-07-14,0.6317582088951624,1,0.8,-0.003956298214731202,-0.003956298214731202,-0.0031650385717849616,1.2885288643335557,1.3614414150932002,1.3165808450175962
2025-07-15,0.6290822175056308,1,0.8,0.003193657417327689,0.003193657417327689,0.0025549259338621512,1.2926439840985755,1.3657893925667697,1.319944611562558
2025-07-16,0.619672310331081,1,0.8,0.00537376740890938,0.00537376740890938,0.004299013927127504,1.2995903522116472,1.373128827091979,1.3256190718307024
2025-07-17,0.694620749570254,1,1.0,-9.048620868445933e-05,-9.048620868445933e-05,-9.048620868445933e-05,1.2994727572078326,1.37300457787038,1.3254991215867327
2025-07-18,0.738903182326053,1,1.0,0.001399134882868358,0.001399134882868358,0.001399134882868358,1.3012908948717792,1.3749255964696165,1.327353673644956
2025-07-21,0.7456300159448244,1,1.0,0.0006375316336257875,0.0006375316336257875,0.0006375316336257875,1.302120508981809,1.3758021550312478,1.328199903600914
2025-07-22,0.7187454834136306,1,1.0,0.007811886951519131,0.007811886951519131,0.007811886951519131,1.3122925271952295,1.3865497659340082,1.338575651096863
2025-07-23,0.9323440047398251,1,1.0,0.0006982236416543941,0.0006982236416543941,0.0006982236416543941,1.3132088008624836,1.3875178877609138,1.3395102762626017
